0,.,2765
1,you,675
2,?,537
3,'s,449
4,it,367
5,the,345
6,that,332
7,a,261
8,there,189
9,oh,187
10,is,182
11,to,178
12,do,176
13,what,155
14,here,154
15,chi,153
16,look,145
17,on,141
18,yay,141
19,see,133
20,go,127
21,can,126
22,and,121
23,i,115
24,where,114
25,want,109
26,ahhah,107
27,big_bird,105
28,in,94
29,put,94
30,n't,92
31,your,91
32,xxx,89
33,we,86
34,oink,75
35,!,68
36,this,67
37,like,64
38,hat,63
39,are,62
40,good,61
41,one,61
42,baby,61
43,say,61
44,gon,58
45,get,57
46,na,57
47,back,56
48,mot,54
49,at,52
50,hello,50
51,who,49
52,he,49
53,got,48
54,with,47
55,push,45
56,huh,45
57,hi,44
58,going,43
59,hand,43
60,up,43
61,'re,43
62,does,42
63,let,42
64,them,41
65,have,41
66,yeah,41
67,tickle,41
68,no,40
69,rattle,40
70,ring,39
71,me,38
72,ball,38
73,peep,38
74,okay,36
75,off,36
76,she,35
77,did,35
78,book,35
79,love,35
80,for,34
81,baa,33
82,all,32
83,blue,32
84,throw,32
85,right,31
86,wanna,31
87,moo,31
88,little,29
89,uh,29
90,big,28
91,peek_a_boo,28
92,boy,28
93,goes,28
94,they,27
95,how,27
96,give,27
97,thank,27
98,yum,27
99,play,26
100,down,26
101,over,25
102,take,25
103,pig,25
104,'d,25
105,know,24
106,of,24
107,sheep,24
108,shall,24
109,foot,23
110,come,23
111,yes,23
112,orange,22
113,cow,22
114,those,21
115,box,21
116,him,21
117,else,21
118,feet,21
119,woo,20
120,bird,19
121,uhuh,19
122,try,19
123,very,19
124,'m,18
125,phone,18
126,his,18
127,says,18
128,not,18
129,red,17
130,hm,17
131,hey,17
132,again,17
133,cookie_monster,16
134,green,16
135,whoops,16
136,dollie,16
137,chick,16
138,went,15
139,duck,15
140,quack,15
141,pretty,15
142,make,15
143,happy,15
144,really,15
145,oop,15
146,my,15
147,silly,15
148,these,15
149,nice,15
150,bert,14
151,out,14
152,toys,14
153,yucky,14
154,well,14
155,noise,14
156,hold,14
157,just,14
158,mouth,14
159,bounce,14
160,lookee,13
161,fish,13
162,ready,13
163,uhoh,13
164,yellow,13
165,doing,13
166,was,13
167,fat,13
168,walk,13
169,kitty,13
170,think,12
171,another,12
172,some,12
173,birthday,12
174,mama,12
175,dada,12
176,brush,12
177,job,12
178,hair,12
179,'ll,11
180,piggie,11
181,had,11
182,more,11
183,too,11
184,now,11
185,would,11
186,eat,11
187,kiss,11
188,everything,11
189,hard,11
190,home,10
191,nose,10
192,about,10
193,bunny,10
194,sit,10
195,yyy,10
196,chair,10
197,b,10
198,elmo,9
199,two,9
200,turn,9
201,ah,9
202,sweet,9
203,farm,9
204,ding,9
205,as,9
206,so,9
207,something,9
208,wee,8
209,choo,8
210,should,8
211,remember,8
212,has,8
213,talk,8
214,whoa,8
215,mommy,8
216,watch,8
217,bear,8
218,shake,8
219,um,8
220,keep,8
221,an,8
222,mhm,8
223,our,8
224,if,8
225,pat,8
226,overboard,8
227,vroom,8
228,night_night,8
229,ariel,7
230,have_to,7
231,cookie,7
232,but,7
233,looks,7
234,'ve,7
235,kind,7
236,find,7
237,read,7
238,kitty+cat,7
239,done,7
240,telephone,7
241,makes,7
242,cat,7
243,meow,7
244,ee_yay_ee_yay_oh,7
245,were,7
246,grandma,7
247,byebye,7
248,floor,7
249,patty_cake,7
250,cake,7
251,bang,7
252,toy,7
253,buddy,6
254,stuff,6
255,doll,6
256,eyes,6
257,got_to,6
258,head,6
259,look_it,6
260,ta,6
261,wow,6
262,pick,6
263,funny,6
264,hum,6
265,need,6
266,looking,6
267,door,6
268,colors,6
269,through,6
270,listen,6
271,boom,6
272,dance,6
273,making,6
274,r,6
275,zoe,6
276,round,6
277,white,5
278,toes,5
279,way,5
280,playing,5
281,still,5
282,wear,5
283,better,5
284,tell,5
285,her,5
286,balls,5
287,five,5
288,kisses,5
289,family,5
290,man,5
291,today,5
292,yep,5
293,mirror,5
294,help,5
295,lots_of,5
296,things,5
297,ca,5
298,old,5
299,mcdonald,5
300,duckie,5
301,voom,5
302,getting,5
303,chew,5
304,drawer,5
305,grandpa,5
306,music,5
307,bye,5
308,uhhuh,5
309,bed,5
310,ernie,4
311,carpet,4
312,monster,4
313,dress,4
314,curtains,4
315,wait,4
316,minute,4
317,much,4
318,sure,4
319,taste,4
320,wall,4
321,cause,4
322,sitting,4
323,dear,4
324,ew,4
325,oops,4
326,getcha,4
327,bottle,4
328,rabbit,4
329,oughtoh,4
330,hands,4
331,whoop,4
332,anymore,4
333,behind,4
334,move,4
335,many,4
336,chewing,4
337,teeth,4
338,baker,4
339,bake,4
340,bite,4
341,almost,4
